1,0.525911706358779,46.1794474022974,247.3480
2,0.0758758440983811,10.4558691532503,419.0926
3,0.792048295751479,68.5145478507479,222.9151
4,0.832134261893717,91.2444542787778,524.6934
5,0.065965537211902,85.6817197096178,107.4322
6,0.993705612486362,42.6823504232402,434.0184
7,0.822423809526402,46.8656221615287,623.5276
8,0.347089284837633,81.5407420970292,225.1432
9,0.20134473536332,64.6577643231618,583.4021
10,0.461302619536052,26.7668027748108,858.8166
11,0.437554601410776,67.8938916523644,503.0409
12,0.245007817555786,6.10193108717505,368.8476
13,0.642583599846045,81.1196910111564,793.7715
14,0.849566677978248,35.8207829122558,146.7794
15,0.0231882595767496,83.6623413073302,130.6122
16,0.723543506526847,9.52399477852546,854.1150
17,0.588349213355911,21.6034155976394,415.1576
18,0.889929096694765,40.7140089651122,86.5821
19,0.965979566466701,15.7098971635034,778.1045
20,0.977903193248827,78.994082021601,614.1995
21,0.90783802401503,82.0689932157198,629.5925
22,0.367455447320979,22.9677988712757,925.2580
23,0.0306590935714883,15.7608049212804,500.6873
24,0.509718359295898,32.10666367944,586.0079
25,0.269476896400092,75.8579549752671,257.5492
26,0.304452285877139,,86.8387
27,0.238980780842829,,300.9674
28,0.901478113616589,,841.1786
29,0.246965805639571,,988.5609
30,0.0322746256601959,,329.8747
31,0.535337536534793,,125.5505
32,0.492170314778214,,287.5617
33,0.135423739252657,,289.5312
34,0.130064406203754,,471.6132
35,0.509160915565483,,117.1088
36,0.383432728394167,,915.4875
37,0.719201499037578,,772.7227
38,0.162017771365838,,807.5802
39,0.0677339309405289,,983.1472
40,0.790778973169967,,600.9541
41,0.339536049908538,,300.0842
42,0.181290078005255,,208.3214
43,0.323638331806619,,592.4732
44,0.669856410881179,,745.2865
45,0.522204049288066,,897.0069
46,0.691327595194052,,815.2550
47,0.162628707422722,,271.9500
48,0.626956499127317,,285.1500
49,0.570992455960759,,755.3316
50,0.229068057504173,,912.7756
51,0.973219594551721,,
52,0.09035650700493,,
53,0.401962879432572,,
54,0.304920152209124,,
55,0.13577177764013,,
56,0.756662514750453,,
57,0.956062989229714,,
58,0.104724683928425,,
59,0.507515615619571,,
60,0.55690014653955,,
61,0.701935353068956,,
62,0.254832968271818,,
63,0.866710538213803,,
64,0.738271731689352,,
65,0.598036162956468,,
66,0.525742414462901,,
67,0.00656061584591405,,
68,0.234087566931797,,
69,0.208431130676812,,
70,0.942788241818666,,
71,0.176432886985034,,
72,0.442018194712864,,
73,0.977460310350886,,
74,0.355738340599831,,
75,0.884024220912549,,
76,0.863963199374115,,
77,0.11481362383828,,
78,0.17124692100115,,
79,0.297147790604624,,
80,0.908968403883088,,
81,0.271911271807791,,
82,0.26900666508843,,
83,0.72300028920754,,
84,0.449931590575973,,
85,0.173735440243363,,
86,0.0445928291641463,,
87,0.812568040774507,,
88,0.854395976478056,,
89,0.58982927500929,,
90,0.171424134974527,,
91,,,
92,,,
93,,,
94,,,
95,,,
96,,,
97,,,
98,,,
99,,,
100,,,
